userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name
116691,Food,49086,2011-01-15 02:51:57+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-06-09 02:11:21+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-05-27 01:47:51+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-05-20 01:22:58+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-05-13 00:27:31+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-05-09 00:20:47+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-04-24 01:41:33+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2010-03-26 00:49:56+00:00,45.09805775,-93.4500258667,United States,Minnesota
251281,Food,49086,2010-07-30 19:26:43+00:00,45.09805775,-93.4500258667,United States,Minnesota
86035,Food,49086,2010-10-15 00:14:52+00:00,45.09805775,-93.4500258667,United States,Minnesota
86035,Food,49086,2010-05-21 20:29:42+00:00,45.09805775,-93.4500258667,United States,Minnesota
533055,Food,49086,2011-05-20 01:51:33+00:00,45.09805775,-93.4500258667,United States,Minnesota
533055,Food,49086,2010-11-06 01:31:56+00:00,45.09805775,-93.4500258667,United States,Minnesota
119763,Food,49086,2011-03-01 03:44:05+00:00,45.09805775,-93.4500258667,United States,Minnesota
119763,Food,49086,2010-11-05 02:34:55+00:00,45.09805775,-93.4500258667,United States,Minnesota
117848,Food,49086,2010-03-26 01:31:36+00:00,45.09805775,-93.4500258667,United States,Minnesota
117848,Food,49086,2010-03-13 03:32:14+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,234719,2011-05-15 17:50:29+00:00,44.9598010667,-93.2939003167,United States,Minnesota
214386,Food,234719,2010-06-21 00:00:19+00:00,44.9598010667,-93.2939003167,United States,Minnesota
4970,Food,234719,2010-06-10 02:21:19+00:00,44.9598010667,-93.2939003167,United States,Minnesota
116691,Food,131996,2011-05-15 17:49:28+00:00,44.9489745833,-93.2995485667,United States,Minnesota
212715,Food,131996,2010-06-11 03:39:08+00:00,44.9489745833,-93.2995485667,United States,Minnesota
214386,Food,131996,2010-06-17 18:00:15+00:00,44.9489745833,-93.2995485667,United States,Minnesota
116691,Food,139711,2011-05-15 17:45:32+00:00,44.9493251981,-93.3204245567,United States,Minnesota
116691,Food,139711,2011-03-31 01:52:04+00:00,44.9493251981,-93.3204245567,United States,Minnesota
116691,Food,139711,2010-11-17 17:55:32+00:00,44.9493251981,-93.3204245567,United States,Minnesota
116691,Food,139711,2010-11-04 00:34:16+00:00,44.9493251981,-93.3204245567,United States,Minnesota
49061,Food,139711,2011-04-10 22:29:27+00:00,44.9493251981,-93.3204245567,United States,Minnesota
28279,Food,139711,2010-03-28 22:23:31+00:00,44.9493251981,-93.3204245567,United States,Minnesota
5333,Food,139711,2010-11-23 02:39:31+00:00,44.9493251981,-93.3204245567,United States,Minnesota
4970,Food,139711,2010-12-20 00:41:54+00:00,44.9493251981,-93.3204245567,United States,Minnesota
4970,Food,139711,2010-11-23 02:39:51+00:00,44.9493251981,-93.3204245567,United States,Minnesota
4970,Food,139711,2010-10-11 00:40:28+00:00,44.9493251981,-93.3204245567,United States,Minnesota
120424,Food,139711,2011-03-26 22:30:40+00:00,44.9493251981,-93.3204245567,United States,Minnesota
120424,Food,139711,2010-10-09 00:47:49+00:00,44.9493251981,-93.3204245567,United States,Minnesota
533055,Food,139711,2011-03-31 01:46:16+00:00,44.9493251981,-93.3204245567,United States,Minnesota
533055,Food,139711,2010-11-17 17:54:53+00:00,44.9493251981,-93.3204245567,United States,Minnesota
533055,Food,139711,2010-11-04 00:35:21+00:00,44.9493251981,-93.3204245567,United States,Minnesota
2080407,Food,139711,2010-11-10 20:28:30+00:00,44.9493251981,-93.3204245567,United States,Minnesota
117848,Food,139711,2011-03-31 01:48:48+00:00,44.9493251981,-93.3204245567,United States,Minnesota
116691,Food,292293,2011-05-15 17:43:53+00:00,44.948675981,-93.3198720217,United States,Minnesota
49061,Food,292293,2010-05-19 02:04:28+00:00,44.948675981,-93.3198720217,United States,Minnesota
156785,Food,292293,2010-04-24 18:36:03+00:00,44.948675981,-93.3198720217,United States,Minnesota
174271,Food,292293,2010-06-18 03:07:34+00:00,44.948675981,-93.3198720217,United States,Minnesota
5333,Food,292293,2010-12-31 03:01:32+00:00,44.948675981,-93.3198720217,United States,Minnesota
4970,Food,292293,2010-10-11 00:41:02+00:00,44.948675981,-93.3198720217,United States,Minnesota
2080407,Food,292293,2010-11-10 20:28:12+00:00,44.948675981,-93.3198720217,United States,Minnesota
116691,Food,307515,2011-05-15 17:38:10+00:00,44.9413290652,-93.3697772026,United States,Minnesota
45852,Food,307515,2010-03-19 15:25:38+00:00,44.9413290652,-93.3697772026,United States,Minnesota
154440,Food,307515,2010-11-20 22:54:06+00:00,44.9413290652,-93.3697772026,United States,Minnesota
212715,Food,307515,2010-06-11 03:21:06+00:00,44.9413290652,-93.3697772026,United States,Minnesota
142900,Food,307515,2010-09-22 03:38:13+00:00,44.9413290652,-93.3697772026,United States,Minnesota
142900,Food,307515,2010-07-28 02:19:25+00:00,44.9413290652,-93.3697772026,United States,Minnesota
75288,Food,307515,2011-05-20 04:24:46+00:00,44.9413290652,-93.3697772026,United States,Minnesota
75288,Food,307515,2010-03-28 04:08:49+00:00,44.9413290652,-93.3697772026,United States,Minnesota
360984,Food,307515,2010-08-03 22:46:50+00:00,44.9413290652,-93.3697772026,United States,Minnesota
149777,Food,307515,2010-03-24 23:14:42+00:00,44.9413290652,-93.3697772026,United States,Minnesota
29134,Food,307515,2010-02-06 03:21:12+00:00,44.9413290652,-93.3697772026,United States,Minnesota
174271,Food,307515,2010-05-11 01:24:34+00:00,44.9413290652,-93.3697772026,United States,Minnesota
174271,Food,307515,2010-05-08 02:21:59+00:00,44.9413290652,-93.3697772026,United States,Minnesota
5333,Food,307515,2011-01-10 23:43:08+00:00,44.9413290652,-93.3697772026,United States,Minnesota
4970,Food,307515,2011-01-10 23:39:45+00:00,44.9413290652,-93.3697772026,United States,Minnesota
119763,Food,307515,2010-08-14 18:43:54+00:00,44.9413290652,-93.3697772026,United States,Minnesota
2080407,Food,307515,2011-02-09 03:15:35+00:00,44.9413290652,-93.3697772026,United States,Minnesota
2080407,Food,307515,2010-11-10 19:24:00+00:00,44.9413290652,-93.3697772026,United States,Minnesota
189099,Food,307515,2010-11-28 04:26:15+00:00,44.9413290652,-93.3697772026,United States,Minnesota
117848,Food,307515,2010-08-14 18:43:23+00:00,44.9413290652,-93.3697772026,United States,Minnesota
116691,Food,246623,2011-05-15 17:34:16+00:00,44.9490934,-93.3823958,United States,Minnesota
5333,Food,246623,2010-10-09 01:20:50+00:00,44.9490934,-93.3823958,United States,Minnesota
5333,Food,246623,2010-01-01 01:43:07+00:00,44.9490934,-93.3823958,United States,Minnesota
4970,Food,246623,2010-10-09 01:30:06+00:00,44.9490934,-93.3823958,United States,Minnesota
4970,Food,246623,2010-01-01 01:42:49+00:00,44.9490934,-93.3823958,United States,Minnesota
2080407,Food,246623,2010-11-16 02:53:11+00:00,44.9490934,-93.3823958,United States,Minnesota
116691,Food,111308,2011-05-14 18:48:47+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,111308,2011-04-13 01:36:16+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,111308,2011-02-16 02:55:10+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,111308,2010-11-02 00:16:34+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,111308,2010-10-09 01:39:54+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,111308,2010-06-12 01:35:42+00:00,45.0080569319,-93.4493354525,United States,Minnesota
251281,Food,111308,2011-05-19 22:22:00+00:00,45.0080569319,-93.4493354525,United States,Minnesota
251281,Food,111308,2010-12-27 20:40:01+00:00,45.0080569319,-93.4493354525,United States,Minnesota
368714,Food,111308,2011-06-17 00:26:58+00:00,45.0080569319,-93.4493354525,United States,Minnesota
368714,Food,111308,2011-02-19 01:19:05+00:00,45.0080569319,-93.4493354525,United States,Minnesota
29134,Food,111308,2010-09-10 22:57:46+00:00,45.0080569319,-93.4493354525,United States,Minnesota
98863,Food,111308,2010-01-30 01:42:06+00:00,45.0080569319,-93.4493354525,United States,Minnesota
120424,Food,111308,2010-07-18 23:08:55+00:00,45.0080569319,-93.4493354525,United States,Minnesota
533055,Food,111308,2011-04-13 02:17:51+00:00,45.0080569319,-93.4493354525,United States,Minnesota
533055,Food,111308,2011-02-16 03:01:10+00:00,45.0080569319,-93.4493354525,United States,Minnesota
533055,Food,111308,2010-11-02 00:29:15+00:00,45.0080569319,-93.4493354525,United States,Minnesota
533055,Food,111308,2010-10-09 02:26:08+00:00,45.0080569319,-93.4493354525,United States,Minnesota
119763,Food,111308,2011-04-13 02:17:58+00:00,45.0080569319,-93.4493354525,United States,Minnesota
119763,Food,111308,2010-04-03 17:44:57+00:00,45.0080569319,-93.4493354525,United States,Minnesota
117848,Food,111308,2011-04-13 02:17:54+00:00,45.0080569319,-93.4493354525,United States,Minnesota
117848,Food,111308,2010-04-03 17:53:04+00:00,45.0080569319,-93.4493354525,United States,Minnesota
2259129,Food,111308,2011-04-13 02:18:01+00:00,45.0080569319,-93.4493354525,United States,Minnesota
116691,Food,709073,2011-05-08 19:35:45+00:00,44.9556892811,-93.1366358556,United States,Minnesota
533055,Food,709073,2011-04-03 18:29:52+00:00,44.9556892811,-93.1366358556,United States,Minnesota
533055,Food,709073,2010-12-26 17:56:02+00:00,44.9556892811,-93.1366358556,United States,Minnesota
117848,Food,709073,2010-08-15 19:09:18+00:00,44.9556892811,-93.1366358556,United States,Minnesota
116691,Food,348957,2011-05-08 18:33:05+00:00,44.9455748593,-93.0964140477,United States,Minnesota
49061,Food,348957,2011-04-01 00:28:29+00:00,44.9455748593,-93.0964140477,United States,Minnesota
533055,Food,348957,2011-04-17 00:32:29+00:00,44.9455748593,-93.0964140477,United States,Minnesota
533055,Food,348957,2010-10-31 16:45:33+00:00,44.9455748593,-93.0964140477,United States,Minnesota
2080407,Food,348957,2011-03-13 18:31:08+00:00,44.9455748593,-93.0964140477,United States,Minnesota
2080407,Food,348957,2010-10-31 16:45:20+00:00,44.9455748593,-93.0964140477,United States,Minnesota
116691,Food,336265,2011-05-08 18:05:19+00:00,44.9444577893,-93.0949366093,United States,Minnesota
2080407,Food,336265,2010-10-31 16:52:25+00:00,44.9444577893,-93.0949366093,United States,Minnesota
117848,Food,336265,2010-10-31 16:46:28+00:00,44.9444577893,-93.0949366093,United States,Minnesota
117848,Food,336265,2010-08-15 19:04:40+00:00,44.9444577893,-93.0949366093,United States,Minnesota
116691,Food,390659,2011-05-08 17:50:23+00:00,44.9020349833,-93.0802059167,United States,Minnesota
116691,Food,390659,2011-03-27 15:33:11+00:00,44.9020349833,-93.0802059167,United States,Minnesota
45578,Food,390659,2010-01-16 02:51:07+00:00,44.9020349833,-93.0802059167,United States,Minnesota
533055,Food,390659,2011-04-03 18:22:47+00:00,44.9020349833,-93.0802059167,United States,Minnesota
2080407,Food,390659,2010-11-28 19:11:59+00:00,44.9020349833,-93.0802059167,United States,Minnesota
117848,Food,390659,2010-08-15 18:52:31+00:00,44.9020349833,-93.0802059167,United States,Minnesota
117848,Food,390659,2010-06-06 19:53:03+00:00,44.9020349833,-93.0802059167,United States,Minnesota
116691,Food,6913530,2011-05-08 17:01:06+00:00,44.9253219366,-93.1306099892,United States,Minnesota
212715,Food,6913530,2011-02-19 22:58:40+00:00,44.9253219366,-93.1306099892,United States,Minnesota
116691,Food,216099,2011-05-08 14:20:57+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2011-03-18 22:05:00+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2010-12-17 00:51:49+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2010-12-11 02:53:23+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2010-10-21 22:47:48+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2010-07-16 22:46:51+00:00,45.0331142,-93.3786596,United States,Minnesota
28279,Food,216099,2010-06-18 21:02:53+00:00,45.0331142,-93.3786596,United States,Minnesota
27740,Food,216099,2010-12-22 22:09:08+00:00,45.0331142,-93.3786596,United States,Minnesota
29134,Food,216099,2010-12-11 02:50:54+00:00,45.0331142,-93.3786596,United States,Minnesota
120424,Food,216099,2011-06-03 23:44:40+00:00,45.0331142,-93.3786596,United States,Minnesota
533055,Food,216099,2011-03-21 13:02:00+00:00,45.0331142,-93.3786596,United States,Minnesota
116691,Food,165785,2011-05-08 01:44:42+00:00,45.10958713,-93.31400227,United States,Minnesota
116691,Food,165785,2010-12-21 03:23:36+00:00,45.10958713,-93.31400227,United States,Minnesota
116691,Food,165785,2010-02-15 01:41:17+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2011-03-17 03:31:44+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-12-16 03:48:22+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-12-14 05:42:39+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-12-14 01:12:58+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-12-13 14:41:23+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-12-04 05:14:20+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-11-24 04:28:42+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-11-18 15:44:05+00:00,45.10958713,-93.31400227,United States,Minnesota
533055,Food,165785,2010-09-25 02:38:27+00:00,45.10958713,-93.31400227,United States,Minnesota
119763,Food,165785,2011-01-22 15:12:06+00:00,45.10958713,-93.31400227,United States,Minnesota
119763,Food,165785,2010-12-20 06:58:25+00:00,45.10958713,-93.31400227,United States,Minnesota
2080407,Food,165785,2010-11-26 00:29:09+00:00,45.10958713,-93.31400227,United States,Minnesota
2080407,Food,165785,2010-10-31 20:00:52+00:00,45.10958713,-93.31400227,United States,Minnesota
119140,Food,165785,2011-01-04 00:51:23+00:00,45.10958713,-93.31400227,United States,Minnesota
119140,Food,165785,2010-12-31 05:58:58+00:00,45.10958713,-93.31400227,United States,Minnesota
117848,Food,165785,2010-08-15 16:38:02+00:00,45.10958713,-93.31400227,United States,Minnesota
117848,Food,165785,2010-08-14 23:24:19+00:00,45.10958713,-93.31400227,United States,Minnesota
117848,Food,165785,2010-05-31 16:52:15+00:00,45.10958713,-93.31400227,United States,Minnesota
117848,Food,165785,2010-02-14 04:46:38+00:00,45.10958713,-93.31400227,United States,Minnesota
2259129,Food,165785,2011-01-22 17:44:02+00:00,45.10958713,-93.31400227,United States,Minnesota
116691,Food,521252,2011-05-08 01:31:33+00:00,45.0339257833,-93.4064042,United States,Minnesota
116691,Food,521252,2010-08-12 17:18:45+00:00,45.0339257833,-93.4064042,United States,Minnesota
28279,Food,521252,2011-06-25 20:08:38+00:00,45.0339257833,-93.4064042,United States,Minnesota
28279,Food,521252,2010-10-17 00:10:15+00:00,45.0339257833,-93.4064042,United States,Minnesota
533055,Food,521252,2010-10-20 23:26:22+00:00,45.0339257833,-93.4064042,United States,Minnesota
117848,Food,521252,2011-01-29 20:45:22+00:00,45.0339257833,-93.4064042,United States,Minnesota
116691,Food,665950,2011-05-08 01:26:56+00:00,44.9981956287,-93.4401878841,United States,Minnesota
116691,Food,236615,2011-05-08 01:24:37+00:00,44.9689974122,-93.4438271001,United States,Minnesota
28279,Food,236615,2011-05-03 00:59:41+00:00,44.9689974122,-93.4438271001,United States,Minnesota
28279,Food,236615,2011-01-23 19:25:30+00:00,44.9689974122,-93.4438271001,United States,Minnesota
533055,Food,236615,2010-09-22 18:17:44+00:00,44.9689974122,-93.4438271001,United States,Minnesota
116691,Food,381282,2011-05-08 01:22:29+00:00,44.965230621,-93.4366071224,United States,Minnesota
28279,Food,381282,2011-01-19 23:37:13+00:00,44.965230621,-93.4366071224,United States,Minnesota
28279,Food,381282,2010-06-09 22:24:53+00:00,44.965230621,-93.4366071224,United States,Minnesota
174271,Food,381282,2011-04-06 22:50:57+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-25 23:18:40+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-19 00:02:32+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-17 18:54:05+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-16 23:49:02+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-15 00:24:42+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-02-11 02:30:03+00:00,44.965230621,-93.4366071224,United States,Minnesota
5333,Food,381282,2010-01-26 23:19:44+00:00,44.965230621,-93.4366071224,United States,Minnesota
533055,Food,381282,2010-11-28 23:46:33+00:00,44.965230621,-93.4366071224,United States,Minnesota
116691,Food,275594,2011-05-08 01:21:07+00:00,44.9709119,-93.4368697,United States,Minnesota
212715,Food,275594,2010-05-23 20:57:30+00:00,44.9709119,-93.4368697,United States,Minnesota
251281,Food,275594,2011-03-24 22:07:13+00:00,44.9709119,-93.4368697,United States,Minnesota
5333,Food,275594,2010-02-17 18:51:42+00:00,44.9709119,-93.4368697,United States,Minnesota
5333,Food,275594,2010-02-16 18:43:02+00:00,44.9709119,-93.4368697,United States,Minnesota
5333,Food,275594,2010-02-10 00:04:02+00:00,44.9709119,-93.4368697,United States,Minnesota
533055,Food,275594,2011-03-20 20:21:57+00:00,44.9709119,-93.4368697,United States,Minnesota
533055,Food,275594,2010-11-27 00:07:41+00:00,44.9709119,-93.4368697,United States,Minnesota
116691,Food,403599,2011-05-08 01:19:53+00:00,44.9726396145,-93.420893737,United States,Minnesota
116691,Food,403599,2011-04-13 21:27:19+00:00,44.9726396145,-93.420893737,United States,Minnesota
212715,Food,403599,2010-05-09 18:27:11+00:00,44.9726396145,-93.420893737,United States,Minnesota
5333,Food,403599,2010-03-12 18:31:07+00:00,44.9726396145,-93.420893737,United States,Minnesota
